loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
33.43104736328125,9.486518859863281,0.000977859778597786,0.02306805074971165,25,,,,,
21.1764501953125,6.115739345550537,0.0009547970479704798,0.0461361014994233,50,,,,,
14.21884521484375,6.543954372406006,0.0009317343173431735,0.06920415224913495,75,,,,,
11.29103759765625,6.893731594085693,0.0009086715867158672,0.0922722029988466,100,,,,,
9.653455810546875,14.840228080749512,0.0008856088560885609,0.11534025374855825,125,,,,,
8.830867919921875,7.498831272125244,0.0008625461254612546,0.1384083044982699,150,,,,,
7.91163330078125,23.394887924194336,0.0008394833948339483,0.16147635524798154,175,,,,,
7.668832397460937,9.948973655700684,0.000816420664206642,0.1845444059976932,200,,,,,
7.107088623046875,2.6657674312591553,0.0007933579335793359,0.20761245674740483,225,,,,,
6.500518798828125,5.018791675567627,0.0007702952029520295,0.2306805074971165,250,,,,,
6.170714111328125,5.235915184020996,0.0007472324723247233,0.2537485582468281,275,,,,,
5.885439453125,4.367232799530029,0.000724169741697417,0.2768166089965398,300,,,,,
5.564608764648438,3.555248737335205,0.0007011070110701107,0.29988465974625145,325,,,,,
5.225497436523438,3.8361597061157227,0.0006780442804428044,0.3229527104959631,350,,,,,
4.9682989501953125,3.397796869277954,0.0006549815498154982,0.3460207612456747,375,,,,,
4.8039248657226565,4.062161922454834,0.000631918819188192,0.3690888119953864,400,,,,,
4.567962646484375,6.798065185546875,0.0006088560885608856,0.39215686274509803,425,,,,,
4.330465087890625,2.986201286315918,0.0005857933579335794,0.41522491349480967,450,,,,,
4.229476623535156,2.7674577236175537,0.0005627306273062731,0.43829296424452135,475,,,,,
4.107535400390625,3.0019543170928955,0.0005396678966789667,0.461361014994233,500,,,,,
3.933548583984375,2.892308235168457,0.0005166051660516605,0.4844290657439446,525,,,,,
4.0172412109375,80.0851821899414,0.0004935424354243543,0.5074971164936563,550,,,,,
3.97313232421875,2.748521566390991,0.000470479704797048,0.5305651672433679,575,,,,,
3.884617919921875,2.176743268966675,0.0004474169741697417,0.5536332179930796,600,,,,,
3.6281005859375,2.4323837757110596,0.00042435424354243546,0.5767012687427913,625,,,,,
3.6655783081054687,2.8089921474456787,0.00040129151291512917,0.5997693194925029,650,,,,,
3.477544250488281,2.0699424743652344,0.0003782287822878229,0.6228373702422145,675,,,,,
3.51775390625,1.6259323358535767,0.00035516605166051665,0.6459054209919262,700,,,,,
3.4565298461914065,5.379034996032715,0.0003321033210332103,0.6689734717416378,725,,,,,
3.4922085571289063,3.2772648334503174,0.000309040590405904,0.6920415224913494,750,,,,,
3.326313171386719,1.7585945129394531,0.0002859778597785978,0.7151095732410612,775,,,,,
3.4034759521484377,3.278815746307373,0.0002629151291512915,0.7381776239907728,800,,,,,
3.3572213745117185,4.7293596267700195,0.00023985239852398525,0.7612456747404844,825,,,,,
3.274945068359375,2.647247314453125,0.000216789667896679,0.7843137254901961,850,,,,,
3.2567498779296873,2.1391329765319824,0.0001937269372693727,0.8073817762399077,875,,,,,
3.2527154541015624,1.6558538675308228,0.00017066420664206642,0.8304498269896193,900,,,,,
3.243835754394531,1.3851112127304077,0.00014760147601476016,0.8535178777393311,925,,,,,
3.1920574951171874,1.7295053005218506,0.00012453874538745387,0.8765859284890427,950,,,,,
3.2019219970703126,2.024789810180664,0.0001014760147601476,0.8996539792387543,975,,,,,
3.218195495605469,2.2501628398895264,7.841328413284134e-05,0.922722029988466,1000,,,,,
3.2575167846679687,1.5919220447540283,5.5350553505535056e-05,0.9457900807381776,1025,,,,,
3.1899508666992187,1.801565170288086,3.2287822878228784e-05,0.9688581314878892,1050,,,,,
3.1941119384765626,1.913882851600647,9.22509225092251e-06,0.9919261822376009,1075,,,,,
,,,1.0,1084,1575.0357,5.504,0.688,3.0426337767538557e+19,5.954035389467359
