loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
9.737187957763672,1.4588550329208374,0.000953125,0.15625,10,,,,,
8.72562484741211,7.843066692352295,0.0009010416666666666,0.3125,20,,,,,
7.840729522705078,3.970463991165161,0.0008489583333333334,0.46875,30,,,,,
7.2033332824707035,5.790797710418701,0.0007968750000000001,0.625,40,,,,,
6.64140625,3.786600351333618,0.0007447916666666666,0.78125,50,,,,,
5.77716178894043,5.541687488555908,0.0006927083333333334,0.9375,60,,,,,
5.4913276672363285,6.3569865226745605,0.000640625,1.09375,70,,,,,
5.260781478881836,5.904469013214111,0.0005885416666666667,1.25,80,,,,,
4.702460861206054,3.1226511001586914,0.0005364583333333333,1.40625,90,,,,,
4.80421257019043,4.652202129364014,0.000484375,1.5625,100,,,,,
4.792031097412109,6.543550968170166,0.0004322916666666667,1.71875,110,,,,,
4.372721481323242,5.6463422775268555,0.0003802083333333333,1.875,120,,,,,
4.391965866088867,9.431038856506348,0.000328125,2.03125,130,,,,,
4.1522266387939455,4.362924575805664,0.0002760416666666667,2.1875,140,,,,,
3.847090148925781,3.305129289627075,0.00022395833333333336,2.34375,150,,,,,
3.8867313385009767,3.6478164196014404,0.000171875,2.5,160,,,,,
3.5305404663085938,4.50333309173584,0.00011979166666666667,2.65625,170,,,,,
3.615195465087891,4.651463508605957,6.770833333333333e-05,2.8125,180,,,,,
3.5630531311035156,6.06866979598999,1.5625e-05,2.96875,190,,,,,
,,,3.0,192,89.9528,2.134,2.134,6.738789769716695e+17,5.3665792147318525
