loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
6.6696,60.05265426635742,4.944649446494466e-05,0.02306805074971165,25,,,,,
5.4734,25.793106079101562,4.8869926199261996e-05,0.0461361014994233,50,,,,,
5.2759,25.658050537109375,4.8293357933579335e-05,0.06920415224913495,75,,,,,
5.2063,60.9823112487793,4.771678966789668e-05,0.0922722029988466,100,,,,,
5.1274,41.76609802246094,4.7140221402214026e-05,0.11534025374855825,125,,,,,
5.1323,25.750835418701172,4.6563653136531365e-05,0.1384083044982699,150,,,,,
4.9755,13.725340843200684,4.598708487084871e-05,0.16147635524798154,175,,,,,
4.9419,17.643768310546875,4.5410516605166056e-05,0.1845444059976932,200,,,,,
4.9305,5.973994731903076,4.4833948339483395e-05,0.20761245674740483,225,,,,,
4.7779,9.367695808410645,4.425738007380074e-05,0.2306805074971165,250,,,,,
4.8902,8.122122764587402,4.3680811808118086e-05,0.2537485582468281,275,,,,,
4.887,5.771872520446777,4.3104243542435424e-05,0.2768166089965398,300,,,,,
4.897,5.741047382354736,4.252767527675277e-05,0.29988465974625145,325,,,,,
5.0603,6.8411712646484375,4.195110701107011e-05,0.3229527104959631,350,,,,,
4.6505,5.590269565582275,4.1374538745387454e-05,0.3460207612456747,375,,,,,
4.855,5.261655807495117,4.07979704797048e-05,0.3690888119953864,400,,,,,
4.8538,7.159890174865723,4.022140221402214e-05,0.39215686274509803,425,,,,,
4.7132,4.13574743270874,3.9644833948339484e-05,0.41522491349480967,450,,,,,
4.6371,7.923092365264893,3.906826568265683e-05,0.43829296424452135,475,,,,,
4.7045,7.315727710723877,3.849169741697417e-05,0.461361014994233,500,,,,,
4.5986,5.573916912078857,3.7915129151291514e-05,0.4844290657439446,525,,,,,
4.6428,9.030835151672363,3.733856088560886e-05,0.5074971164936563,550,,,,,
4.7581,6.717258930206299,3.67619926199262e-05,0.5305651672433679,575,,,,,
4.8127,3.814138412475586,3.6185424354243544e-05,0.5536332179930796,600,,,,,
4.7679,4.874989986419678,3.560885608856089e-05,0.5767012687427913,625,,,,,
4.6944,5.968787670135498,3.503228782287823e-05,0.5997693194925029,650,,,,,
4.805,5.487860679626465,3.4455719557195574e-05,0.6228373702422145,675,,,,,
