loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
6.4714,71.6395492553711,4.944649446494466e-05,0.02306805074971165,25,,,,,
5.1775,26.35775375366211,4.8869926199261996e-05,0.0461361014994233,50,,,,,
4.6668,28.084617614746094,4.8293357933579335e-05,0.06920415224913495,75,,,,,
4.0037,67.31006622314453,4.771678966789668e-05,0.0922722029988466,100,,,,,
3.8991,25.849048614501953,4.7140221402214026e-05,0.11534025374855825,125,,,,,
3.6667,21.127771377563477,4.6563653136531365e-05,0.1384083044982699,150,,,,,
3.3456,16.65925407409668,4.598708487084871e-05,0.16147635524798154,175,,,,,
3.4309,47.960060119628906,4.5410516605166056e-05,0.1845444059976932,200,,,,,
2.9522,19.450929641723633,4.4833948339483395e-05,0.20761245674740483,225,,,,,
2.9874,52.139503479003906,4.425738007380074e-05,0.2306805074971165,250,,,,,
2.6533,133.14251708984375,4.3680811808118086e-05,0.2537485582468281,275,,,,,
2.7817,50.40303421020508,4.3104243542435424e-05,0.2768166089965398,300,,,,,
3.6221,39.876060485839844,4.252767527675277e-05,0.29988465974625145,325,,,,,
2.8254,52.06093215942383,4.195110701107011e-05,0.3229527104959631,350,,,,,
2.6855,17.853845596313477,4.1374538745387454e-05,0.3460207612456747,375,,,,,
2.3592,40.37071990966797,4.07979704797048e-05,0.3690888119953864,400,,,,,
2.2636,88.79894256591797,4.022140221402214e-05,0.39215686274509803,425,,,,,
2.2596,28.94658660888672,3.9644833948339484e-05,0.41522491349480967,450,,,,,
2.4987,59.058876037597656,3.906826568265683e-05,0.43829296424452135,475,,,,,
2.1214,53.29515075683594,3.849169741697417e-05,0.461361014994233,500,,,,,
2.1189,36.956459045410156,3.7915129151291514e-05,0.4844290657439446,525,,,,,
2.6023,45.66823196411133,3.733856088560886e-05,0.5074971164936563,550,,,,,
2.214,34.53622055053711,3.67619926199262e-05,0.5305651672433679,575,,,,,
2.2245,30.27295684814453,3.6185424354243544e-05,0.5536332179930796,600,,,,,
1.6798,30.68465805053711,3.560885608856089e-05,0.5767012687427913,625,,,,,
2.1026,69.91523742675781,3.503228782287823e-05,0.5997693194925029,650,,,,,
2.2105,64.35960388183594,3.4455719557195574e-05,0.6228373702422145,675,,,,,
2.0148,68.72014617919922,3.387915129151292e-05,0.6459054209919262,700,,,,,
1.6245,73.58470916748047,3.330258302583026e-05,0.6689734717416378,725,,,,,
2.0516,34.11677551269531,3.2726014760147604e-05,0.6920415224913494,750,,,,,
1.8223,34.236412048339844,3.214944649446495e-05,0.7151095732410612,775,,,,,
1.8676,20.50453758239746,3.157287822878229e-05,0.7381776239907728,800,,,,,
1.8199,90.34297180175781,3.0996309963099634e-05,0.7612456747404844,825,,,,,
1.4475,10.117876052856445,3.0419741697416976e-05,0.7843137254901961,850,,,,,
1.7429,3.381300687789917,2.9843173431734318e-05,0.8073817762399077,875,,,,,
2.3346,53.295684814453125,2.9266605166051664e-05,0.8304498269896193,900,,,,,
1.8877,62.1527214050293,2.8690036900369006e-05,0.8535178777393311,925,,,,,
1.441,41.62837600708008,2.8113468634686345e-05,0.8765859284890427,950,,,,,
1.5461,101.1443099975586,2.7536900369003694e-05,0.8996539792387543,975,,,,,
1.3358,77.47262573242188,2.6960332103321036e-05,0.922722029988466,1000,,,,,
1.2471,42.92915725708008,2.6383763837638375e-05,0.9457900807381776,1025,,,,,
1.6803,39.839298248291016,2.5807195571955724e-05,0.9688581314878892,1050,,,,,
1.3525,106.53504180908203,2.5230627306273062e-05,0.9919261822376009,1075,,,,,
1.4649,41.99558639526367,2.4654059040590408e-05,1.0147635524798155,1100,,,,,
1.4692,28.50931167602539,2.407749077490775e-05,1.0378316032295272,1125,,,,,
1.1378,3.4568567276000977,2.3500922509225092e-05,1.0608996539792388,1150,,,,,
1.3676,46.09260177612305,2.2924354243542438e-05,1.0839677047289504,1175,,,,,
1.6519,52.84136962890625,2.234778597785978e-05,1.107035755478662,1200,,,,,
0.9704,6.847657203674316,2.1771217712177122e-05,1.1301038062283737,1225,,,,,
1.4176,47.77619171142578,2.1194649446494468e-05,1.1531718569780853,1250,,,,,
1.135,1.3480664491653442,2.061808118081181e-05,1.176239907727797,1275,,,,,
1.2381,93.40181732177734,2.0041512915129152e-05,1.1993079584775086,1300,,,,,
1.0232,23.726839065551758,1.9464944649446494e-05,1.2223760092272202,1325,,,,,
1.6614,76.65866088867188,1.888837638376384e-05,1.2454440599769319,1350,,,,,
1.1341,70.34526824951172,1.8311808118081182e-05,1.2685121107266437,1375,,,,,
1.3964,165.32432556152344,1.7735239852398524e-05,1.2915801614763551,1400,,,,,
1.2841,14.467175483703613,1.715867158671587e-05,1.314648212226067,1425,,,,,
1.6344,39.750572204589844,1.658210332103321e-05,1.3377162629757786,1450,,,,,
1.7571,50.43132781982422,1.6005535055350554e-05,1.3607843137254902,1475,,,,,
0.9165,73.63347625732422,1.54289667896679e-05,1.3838523644752019,1500,,,,,
1.3273,30.854270935058594,1.485239852398524e-05,1.4069204152249135,1525,,,,,
1.3936,68.84162902832031,1.4275830258302584e-05,1.4299884659746251,1550,,,,,
1.1735,88.54133605957031,1.3699261992619928e-05,1.4530565167243368,1575,,,,,
0.7872,25.63279914855957,1.3122693726937272e-05,1.4761245674740484,1600,,,,,
1.0971,102.9079360961914,1.2546125461254612e-05,1.49919261822376,1625,,,,,
0.8244,10.53561019897461,1.1969557195571956e-05,1.522260668973472,1650,,,,,
1.048,31.748119354248047,1.13929889298893e-05,1.5453287197231833,1675,,,,,
0.869,4.953055381774902,1.0816420664206644e-05,1.5683967704728952,1700,,,,,
1.1832,1.063811182975769,1.0239852398523986e-05,1.5914648212226066,1725,,,,,
1.2992,1.1930369138717651,9.663284132841328e-06,1.6145328719723184,1750,,,,,
1.2118,184.93028259277344,9.086715867158672e-06,1.6376009227220298,1775,,,,,
0.8229,26.516347885131836,8.510147601476016e-06,1.6606689734717417,1800,,,,,
1.0734,2.3769664764404297,7.933579335793358e-06,1.6837370242214533,1825,,,,,
0.9344,7.2983622550964355,7.357011070110702e-06,1.706805074971165,1850,,,,,
1.1422,5.59431266784668,6.780442804428044e-06,1.7298731257208766,1875,,,,,
0.8443,28.997095108032227,6.203874538745388e-06,1.7529411764705882,1900,,,,,
0.8747,3.8494997024536133,5.627306273062731e-06,1.7760092272202999,1925,,,,,
0.9753,3.5224361419677734,5.050738007380074e-06,1.7990772779700115,1950,,,,,
1.1448,15.42708683013916,4.474169741697417e-06,1.8221453287197233,1975,,,,,
0.9743,0.824508786201477,3.89760147601476e-06,1.8452133794694348,2000,,,,,
0.9258,36.327877044677734,3.3210332103321034e-06,1.8682814302191466,2025,,,,,
0.9608,16.74700355529785,2.7444649446494465e-06,1.891349480968858,2050,,,,,
1.1368,170.2980194091797,2.16789667896679e-06,1.9144175317185699,2075,,,,,
0.919,3.0487475395202637,1.591328413284133e-06,1.9374855824682813,2100,,,,,
0.8769,43.053184509277344,1.014760147601476e-06,1.9605536332179931,2125,,,,,
1.3557,2.092175245285034,4.381918819188192e-07,1.9836216839677048,2150,,,,,
,,,2.0,2168,2628.9295,6.595,0.825,6.085267553507711e+19,1.8386268914845596
