loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
38.6175,26.731983184814453,4.96309963099631e-05,0.02306805074971165,25,,,,,
36.91152099609375,14.88956069946289,4.924661746617467e-05,0.0461361014994233,50,,,,,
35.0644677734375,15.749650001525879,4.886223862238622e-05,0.06920415224913495,75,,,,,
32.5573046875,30.199203491210938,4.847785977859779e-05,0.0922722029988466,100,,,,,
30.4030810546875,16.135326385498047,4.809348093480935e-05,0.11534025374855825,125,,,,,
28.6163427734375,21.914081573486328,4.770910209102091e-05,0.1384083044982699,150,,,,,
26.80487060546875,19.403032302856445,4.732472324723247e-05,0.16147635524798154,175,,,,,
25.39645263671875,24.1855411529541,4.694034440344404e-05,0.1845444059976932,200,,,,,
24.19737548828125,24.566301345825195,4.6555965559655604e-05,0.20761245674740483,225,,,,,
23.033291015625,20.791837692260742,4.617158671586716e-05,0.2306805074971165,250,,,,,
21.7403466796875,18.31134796142578,4.578720787207872e-05,0.2537485582468281,275,,,,,
20.5980712890625,21.759090423583984,4.540282902829028e-05,0.2768166089965398,300,,,,,
19.524620361328125,20.538541793823242,4.501845018450185e-05,0.29988465974625145,325,,,,,
18.59628662109375,24.422582626342773,4.463407134071341e-05,0.3229527104959631,350,,,,,
17.7863134765625,41.98484802246094,4.424969249692497e-05,0.3460207612456747,375,,,,,
17.145889892578126,15.324687004089355,4.386531365313654e-05,0.3690888119953864,400,,,,,
16.530723876953125,16.749170303344727,4.34809348093481e-05,0.39215686274509803,425,,,,,
15.983140869140625,18.056869506835938,4.309655596555966e-05,0.41522491349480967,450,,,,,
15.7704443359375,18.057815551757812,4.2712177121771216e-05,0.43829296424452135,475,,,,,
15.195062255859375,13.439607620239258,4.232779827798278e-05,0.461361014994233,500,,,,,
14.918045654296876,14.987872123718262,4.194341943419434e-05,0.4844290657439446,525,,,,,
14.60492919921875,21.680557250976562,4.155904059040591e-05,0.5074971164936563,550,,,,,
14.208258056640625,15.768688201904297,4.1174661746617466e-05,0.5305651672433679,575,,,,,
13.769552001953125,23.10679054260254,4.079028290282903e-05,0.5536332179930796,600,,,,,
13.4517041015625,29.4184627532959,4.040590405904059e-05,0.5767012687427913,625,,,,,
13.49165771484375,31.31247901916504,4.002152521525215e-05,0.5997693194925029,650,,,,,
12.894937744140625,14.092453956604004,3.963714637146372e-05,0.6228373702422145,675,,,,,
12.958233642578126,17.368946075439453,3.9252767527675276e-05,0.6459054209919262,700,,,,,
12.68206298828125,18.317935943603516,3.886838868388684e-05,0.6689734717416378,725,,,,,
12.491361083984375,15.326118469238281,3.84840098400984e-05,0.6920415224913494,750,,,,,
12.19931640625,12.473663330078125,3.809963099630997e-05,0.7151095732410612,775,,,,,
12.1879443359375,14.47001838684082,3.7715252152521526e-05,0.7381776239907728,800,,,,,
